time,open,high,low,close,tickvol
2024-02-20 08:00,2021.432,2027.597,2020.764,2026.904,16191
2024-02-20 12:00,2026.905,2030.912,2025.472,2027.416,21441
2024-02-20 16:00,2027.394,2028.941,2024.791,2025.143,14333
2024-02-20 20:00,2025.188,2025.23,2023.575,2024.24,6285
2024-02-21 00:00,2024.16,2030.873,2022.905,2030.463,11139
2024-02-21 04:00,2030.471,2032.287,2028.386,2028.829,11476
2024-02-21 08:00,2028.817,2030.117,2025.987,2028.28,13760
2024-02-21 12:00,2028.283,2031.572,2024.047,2024.187,19550
2024-02-21 16:00,2024.228,2026.501,2020.037,2025.966,18725
2024-02-21 20:00,2025.976,2026.996,2023.946,2025.681,7861
2024-02-22 00:00,2025.596,2028.565,2025.057,2026.33,11268
2024-02-22 04:00,2026.337,2032.013,2025.512,2031.433,11425
2024-02-22 08:00,2031.432,2034.871,2027.293,2028.975,16443
2024-02-22 12:00,2028.967,2029.881,2020.248,2023.344,26951
2024-02-22 16:00,2023.361,2024.681,2019.584,2023.02,16095
2024-02-22 20:00,2023.046,2025.899,2022.541,2024.789,6775
2024-02-23 00:00,2024.637,2027.379,2022.76,2025.725,11255
2024-02-23 04:00,2025.723,2026.462,2018.185,2021.838,11074
2024-02-23 08:00,2021.84,2023.971,2016.018,2023.828,15940
2024-02-23 12:00,2023.845,2031.165,2023.048,2030.076,22631
2024-02-23 16:00,2030.126,2041.381,2030.126,2037.34,18707
2024-02-23 20:00,2037.338,2037.512,2035.131,2035.561,5183
2024-02-25 20:00,2033.277,2034.978,2033.217,2034.261,2086
2024-02-26 00:00,2034.034,2034.143,2029.913,2032.479,11865
2024-02-26 04:00,2032.477,2035.341,2031.849,2035.047,10990
2024-02-26 08:00,2034.998,2037.057,2030.834,2030.929,15948
2024-02-26 12:00,2030.977,2034.466,2025.052,2029.141,19646
2024-02-26 16:00,2029.082,2030.177,2026.519,2029.713,15272
2024-02-26 20:00,2029.679,2033.7,2029.679,2031.186,6266
2024-02-27 00:00,2031.099,2034.617,2031.069,2033.409,9838
2024-02-27 04:00,2033.402,2036.217,2032.811,2035.423,10201
2024-02-27 08:00,2035.418,2039.509,2034.611,2038.21,14856
2024-02-27 12:00,2038.22,2039.141,2033.029,2033.784,20270
2024-02-27 16:00,2033.832,2036.063,2029.388,2030.251,15739
2024-02-27 20:00,2030.253,2030.843,2028.716,2030.202,5751
2024-02-28 00:00,2030.08,2033.732,2029.138,2030.972,11034
2024-02-28 04:00,2030.975,2032.057,2027.854,2028.159,10467
2024-02-28 08:00,2028.204,2029.271,2024.504,2027.292,14881
2024-02-28 12:00,2027.241,2037.962,2026.87,2031.827,20492
2024-02-28 16:00,2031.795,2035.559,2030.872,2032.126,14555
2024-02-28 20:00,2032.177,2035.527,2032.09,2034.416,6004
2024-02-29 00:00,2034.49,2037.073,2033.973,2036.579,10554
2024-02-29 04:00,2036.579,2037.877,2034.374,2037.268,10354
2024-02-29 08:00,2037.208,2037.494,2028.867,2030.274,15229
2024-02-29 12:00,2030.274,2050.72,2028.1,2048.105,28944
2024-02-29 16:00,2048.136,2048.387,2043.31,2044.514,16984
2024-02-29 20:00,2044.458,2045.456,2042.867,2044.094,6479
2024-03-01 00:00,2044.163,2046.829,2042.806,2046.556,9875
2024-03-01 04:00,2046.555,2048.795,2043.447,2045.433,10535
2024-03-01 08:00,2045.497,2057.519,2039.077,2055.362,18457
2024-03-01 12:00,2055.362,2070.966,2045.609,2069.219,30310
2024-03-01 16:00,2069.248,2088.35,2069.248,2085.29,24013
2024-03-01 20:00,2085.261,2085.381,2082.886,2083.353,5536
2024-03-03 20:00,2082.559,2086.183,2082.559,2083.477,2892
2024-03-04 00:00,2083.628,2084.383,2079.451,2081.403,12461
2024-03-04 04:00,2081.405,2088.286,2080.282,2087.371,11086
2024-03-04 08:00,2087.412,2087.476,2081.834,2082.149,15679
2024-03-04 12:00,2082.138,2109.395,2081.145,2109.05,27165
2024-03-04 16:00,2109.008,2119.922,2107.629,2116.278,26197
2024-03-04 20:00,2116.286,2118.559,2113.506,2114.592,7082
2024-03-05 00:00,2114.452,2116.881,2110.44,2112.998,13124
2024-03-05 04:00,2113.022,2119.668,2112.637,2114.487,13642
